SKU,gramos/ml,nombre,categoria_general,categoria,precio,ingrediente_clave,país,url,categoria_normalizada,categoria_original
30692,200,Champú Cabello Graso - Camomila,Cabello,Champú,7.9,Camomila,España,https://nala.es/products/aceite-cabello-champu-manzanilla,,
30702,200,Mascarilla capilar - Coco,Cabello,Mascarilla,8.9,Coco,España,https://nala.es/products/mascarilla-capilar-coco,,
30798,200,Mascarilla Capilar Voluminizante y Brillante - Argán y Espirulina,Cabello,Mascarilla,8.9,Argán,España,https://nala.es/products/mascarilla-capilar-voluminizadora-argan-spirulina,,
64285,75,"Tónico Capilar Fortificante y Estimulante del Crecimiento - Cafeína, Pimienta Negra y Extracto de 7 Plantas",Cabello,Tónico Capilar,8.9,Cafeína,España,https://nala.es/products/fortificante-estimulante-crecimiento-cabello-tonico-cafeina-pimienta-negra-7-plantas-extracto,,
64307,200,"Champú Púrpura Cabello Rubio - Extracto Absoluto de Violeta, Extracto de Algas, Extracto de Lima",Cabello,Champú,7.9,Extracto Absoluto de Violeta,España,https://nala.es/products/champu-rubio-purpura-violeta-extracto-absoluto-extracto-de-algas-extracto-limon,,
64287,200,"Acondicionador Púrpura Cabello Rubio - Aceite de Coco, Romero y Hierba Limón",Cabello,Acondicionador,8.9,Coco,España,https://nala.es/products/acondicionador-purpura-pelo-rubio-aceite-de-coco-rosemary-lemongrass,,
70438,200,Acondicionador Hidratante - Jojoba y Rosas,Cabello,Acondicionador,8.9,Jojoba,España,https://nala.es/products/acondicionador-hidratante-joba-rosas,,
64288,200,"Mascarilla Morada Cabello Rubio - Aceite de Coco, Aceite de Romero, Aceite de Hierba Limón",Cabello,Mascarilla,6.9,Coco,España,https://nala.es/products/purple-mask-blonde-hair-coconut-oil-rosemary-oil-lemongrass-oil,,
70454,58,Champú sólido para cabello graso - Lemongrass,Cabello,Champu Solido,7.9,Lemongrass,España,https://nala.es/products/solid-shampoo-oily-hair-lemongrass,,
64308,200,"Champú Hidratante Intensivo - 50% Miel, Rosas, Azahar",Cabello,Champú,9.9,Miel,España,https://nala.es/products/champu-hidratante-intensivo-50-miel-rosas-flores-de-naranja,,
70471,200,"Acondicionador Volumen y Brillo - Jojoba, Espirulina, Azahar",Cabello,Acondicionador,9.9,Jojoba,España,https://nala.es/products/acondicionador-volumen-y-brillo-joba-espirulina-rosa-naranja,,
74293,200,"Acondicionador Hidratante Intensivo - Almendra, Salvia, Vainilla, Miel",Cabello,Acondicionador,7.9,Vainilla,España,https://nala.es/products/acondicionador-hidratante-intensivo-almendra-salvia-vainilla-miel,,
64422,200,"Champú protector para Cabello Teñido - Extracto de Arroz, Alcachofa, Proteínas de Guisante, Avena, Maíz, Soja y Trigo",Cabello,Champú,9.9,Extracto de Arroz,España,https://nala.es/products/champu-protector-para-cabello-tenido-extracto-de-arroz-alcachofa-proteinas-de-guisante-avena-maiz-soja-y-trigo,,
64423,200,"Bálsamo protector para Cabello Teñido - Extracto de Arroz, Alcachofa, Proteínas de Guisante, Avena, Maíz, Soja y Trigo",Cabello,Acondicionador,9.9,Extracto de Arroz,España,https://nala.es/products/balsamo-protector-para-cabello-tenido-extracto-de-arroz-alcachofa-proteinas-de-guisante-avena-maiz-soja-y-trigo,,
74295,55,"Tratamiento anticaspa para el cuero cabelludo - Aceite de menta silvestre, coco, cera",Cabello,Tratamiento Capilar,9.9,Menta,España,https://nala.es/products/tratamiento-anticaspa-descamacion-aceite-de-menta-silvestre-cera-de-coco,,
74296,200,"Tratamiento para el cuero cabelludo Healthy Roots - Menta silvestre, miel y agua de rosas",Cabello,Tratamiento Capilar,9.9,Menta,España,https://nala.es/products/tratamiento-saludable-para-las-raices-descamadas-agua-de-miel-rosa-salvaje,,
30714,50,Serum capilar - Aceite de Argán,Cabello,Aceite Capilar,10.9,Argán,España,https://nala.es/products/cabello-suero-argan-aceite,,
30703,50,Cera para el cabello - Manteca de karité y cera de abeja,Cabello,Cera Capilar,7.9,Karité,España,https://nala.es/products/cera-para-el-pelo-ceite-bee-wax,,
30704,200,Spray para el cabello con sal marina - Grapefruit,Cabello,Spray Capilar,7.9,Grapefruit,España,https://nala.es/products/sal-marina-peluqueria-pomelo,,
70455,58,Champú sólido para cabellos dañados - Gardenia,Cabello,Champu Solido,7.9,Gardenia,España,https://nala.es/products/champu-solido-pelo-danado-gardenia,,
30700,200,Acondicionador Cabello Graso - Camomila,Cabello,Acondicionador,8.9,Camomila,España,https://nala.es/products/acondicionador-aceite-cabello-manzanilla,,
74294,200,"Mascarilla de Tratamiento Capilar Hidratante Intensivo - Aceite de Almendras, Miel, Vainilla",Cabello,Tratamiento Capilar,8.9,Miel,España,https://nala.es/products/tratamiento-hidratante-intensivo-mascarilla-aceite-de-almendras-miel-vainilla,,
64240,200,Champú Fortificante y Estimulante del Crecimiento - Cafeína - Pimienta Negra y extracto de 7 plantas,Cabello,Champú,9.9,Cafeína,España,https://nala.es/products/champu-fortificante-y-estimulante-del-crecimiento-cafeina-pimienta-negra-7-extractos-vegetales,,
70436,200,Champú Volumen y Brillo - Sal del Mar Muerto y Espirulina,Cabello,Champú,9.9,Sal del Mar,España,https://nala.es/products/champu-brillo-volumen-sal-muerta-espirulina,,
64821,200,Spray para el cabello con sal marina brillante - Naranja y piña,Cabello,Spray Capilar,9.9,Naranja,España,https://nala.es/products/shimmering-sea-salthair-spray-naranja-pina,,
70456,58,Champú sólido para cuero cabelludo sensible - Fresa,Cabello,Champu Solido,7.9,Fresa,España,https://nala.es/products/champu-solido-sensible-cascara-fresa,,
64239,200,"Champú Rehab y Detox - Extracto de Ortiga, Almendras, Trigo",Cabello,Champú,8.9,Extracto de Ortiga,España,https://nala.es/products/rehab-detox-shampoo-extracto-de-ortiga-almendras-trigo,,
30695,200,Champú Cabello Graso - Grapefruit,Cabello,Champú,8.9,Grapefruit,España,https://nala.es/products/aceite-cabello-champu-pomelo,,
35001,30,Sérum Hidratante para el Cabello – Aceite de Argán y Aceite de Oliva,Cabello,Aceite Capilar,9.9,Argán,España,https://nala.es/products/serum-hidratante-para-el-cabello-aceite-de-argan-y-aceite-de-oliva,,
64238,200,Champú anticaspa - Aceite de menta y extracto de salvia,Cabello,Champú,8.9,Menta,España,https://nala.es/products/champu-anticaspa-aceite-de-menta-extracto-de-salvia,,
35421,200,Exfoliante de Sal – Frutos Rojos & Bergamota,Corporal,Exfoliante Corporal,9.9,Frutos rojos,España,https://nala.es/products/exfoliante-sal-frutos-rojos-bergamota,,
35438,200,Exfoliante de Sal – Pimienta Rosa & Ámbar,Corporal,Exfoliante Corporal,9.9,Pimienta rosa,España,https://nala.es/products/exfoliante-sal-pimienta-rosa-ambar,,
35452,200,Exfoliante de Sal – Pera & Sandía,Corporal,Exfoliante Corporal,9.9,Pera y sandia,España,https://nala.es/products/exfoliante-sal-pera-sandia,,
35445,200,Exfoliante de Sal – Arándanos & Uvas,Corporal,Exfoliante Corporal,9.9,Uvas,España,https://nala.es/products/exfoliante-sal-arandanos-uvas,,
35537,125,Manteca Corporal - Pera & Sandía,Corporal,Manteca Corporal,9.9,Pera & Sandía,España,https://nala.es/products/manteca-corporal-pera-sandia,,
35520,125,Manteca Corporal - Arándanos & Uvas,Corporal,Manteca Corporal,9.9,Uvas,España,https://nala.es/products/manteca-corporal-arandanos-uvas,,
35513,125,Manteca Corporal - Pimienta Rosa & Ámbar,Corporal,Manteca Corporal,9.9,Pimienta Rosa & Ámbar,España,https://nala.es/products/manteca-corporal-pimienta-rosa-ambar,,
35506,125,Manteca Corporal - Frutos Rojos & Bergamota,Corporal,Manteca Corporal,9.9,Frutos Rojos & Bergamota,España,https://nala.es/products/manteca-corporal-frutos-rojos-bergamota,,
35285,100,Aceite Seco Corporal Luminoso - Piña & Sándalo,Corporal,Aceite Corporal,9.9,Piña,España,https://nala.es/products/aceite-seco-corporal-luminoso-pina-sandalo,,
35278,100,Aceite Seco Corporal Luminoso - Melocotón & Mango,Corporal,Aceite Corporal,9.9,Melocotón,España,https://nala.es/products/aceite-seco-corporal-luminoso-melocoton-mango,,
35261,100,Aceite Seco Corporal Luminoso - Fruta de la Pasión & Litchi,Corporal,Aceite Corporal,9.9,Fruta de la Pasión & Litchi,España,https://nala.es/products/aceite-seco-corporal-luminoso-fruta-de-la-pasion-litchi,,
35254,100,Aceite Seco Corporal Luminoso - Granita de Limón,Corporal,Aceite Corporal,7.9,Limón,España,https://nala.es/products/aceite-seco-corporal-luminoso-granita-de-limon,,
35247,150,Bruma para cuerpo y cabello - Piña & Sándalo,Corporal,Bruma Corporal,8.9,Piña,España,https://nala.es/products/bruma-para-cuerpo-y-cabello-pina-sandalo,,
35230,150,Bruma para cuerpo y cabello - Melocotón & Mango,Corporal,Bruma Corporal,8.9,Melocotón,España,https://nala.es/products/bruma-para-cuerpo-y-cabello-melocoton-mango,,
35223,150,Bruma para cuerpo y cabello - Fruta de la Pasión & Litchi,Corporal,Bruma Corporal,8.9,Fruta de la Pasión & Litchi,España,https://nala.es/products/bruma-para-cuerpo-y-cabello-fruta-de-la-pasion-litchi,,
35216,150,Bruma para cuerpo y cabello - Granita de Limón,Corporal,Bruma Corporal,6.9,Limón,España,https://nala.es/products/bruma-para-cuerpo-y-cabello-granita-de-limon,,
35209,150,Sorbete Corporal - Piña & Sándalo,Corporal,Sorbete Corporal,8.9,Piña,España,https://nala.es/products/sorbete-corporal-pina-sandalo,,
35193,150,Sorbete Corporal - Melocotón & Mango,Corporal,Sorbete Corporal,8.9,Melocotón,España,https://nala.es/products/sorbete-corporal-melocoton-mango,,
35186,150,Sorbete Corporal - Fruta de la Pasión & Litchi,Corporal,Sorbete Corporal,8.9,Fruta de la Pasión & Litchi,España,https://nala.es/products/sorbete-corporal-fruta-de-la-pasion-litchi,,
35179,150,Sorbete Corporal - Granita de Limón,Corporal,Sorbete Corporal,5.9,Limón,España,https://nala.es/products/sorbete-corporal-granita-de-limon,,
35100,55,Desodorante en crema - Melocotón & Mango,Corporal,Desodorante,5.9,Melocotón,España,https://nala.es/products/desodorante-en-crema-melocoton-mango,,
35117,55,Desodorante en crema - Piña & Sándalo,Corporal,Desodorante,4.9,Piña,España,https://nala.es/products/desodorante-en-crema-pina-sandalo,,
35124,55,Desodorante en crema - Fruta de la Pasión & Litchi,Corporal,Desodorante,5.9,Fruta de la Pasión & Litchi,España,https://nala.es/products/desodorante-en-crema-fruta-de-la-pasion-litchi,,
35094,55,Desodorante en crema - Granita Limón,Corporal,Desodorante,5.9,Limón,España,https://nala.es/products/desodorante-en-crema-granita-limon,,
35049,200,Exfoliante de Sal - Fruta de la Pasión & Litchi,Corporal,Exfoliante Corporal,9.9,Fruta de la Pasión & Litchi,España,https://nala.es/products/exfoliante-de-sal-fruta-de-la-pasion-litchi,,
35032,200,Exfoliante de CAFÉ - Piña & Sándalo,Corporal,Exfoliante Corporal,7.9,Café,España,https://nala.es/products/exfoliante-de-cafe-pina-sandalo,,
35025,200,Exfoliante de Sal - Melocotón & Mango,Corporal,Exfoliante Corporal,9.9,Melocotón,España,https://nala.es/products/exfoliante-de-sal-melocoton-mango,,
35018,200,Exfoliante de Sal - Granita Limón,Corporal,Exfoliante Corporal,9.9,Limón,España,https://nala.es/products/exfoliante-de-sal-granita-limon,,
64354,100,Spray Corporal Luminoso - Caramelo y Vainilla,Corporal,Spray corporal,7.5,Vainilla,España,https://nala.es/products/spray-corporal-luminoso-caramelo-y-vainilla,,
64499,150,"Spray protector solar SPF50 - Extracto de Zanahoria, Aloe Vera y Granada",Corporal,Spray corporal,16.9,Aloe,España,https://nala.es/products/spray-protector-solar-spf50-extracto-de-zanahoria-aloe-vera-y-granada,,
64498,150,"Spray protector solar SPF30 - Extracto de Zanahoria, Aloe Vera y Granada",Corporal,Spray corporal,15.9,Aloe,España,https://nala.es/products/spray-protector-solar-spf30-extracto-de-zanahoria-aloe-vera-y-granada,,
64482,47,Desodorante Natural en Barra – Cereza,Corporal,Desodorante,5.9,Cereza,España,https://nala.es/products/desodorante-natural-en-barra-cereza,,
64481,47,Desodorante Natural en Barra – Naranja,Corporal,Desodorante,5.9,Naranja,España,https://nala.es/products/desodorante-natural-en-barra-naranja,,
64480,47,Desodorante Natural en Barra - Grapefruit,Corporal,Desodorante,5.9,Grapefruit,España,https://nala.es/products/desodorante-natural-en-barra-grapefruit,,
64479,47,Desodorante Natural en Barra – Manzanilla y Lavanda,Corporal,Desodorante,5.9,Manzanilla,España,https://nala.es/products/desodorante-natural-en-barra-manzanilla-y-lavanda,,
64384,250,Gel de cuidado íntimo - Caléndula & Árbol de Té,Corporal,Gel intimo,6.9,Caléndula,España,https://nala.es/products/gel-de-cuidado-intimo-calendula-arbol-de-te,,
64383,250,Gel íntimo delicado - Arándanos rojos y Extracto de Corteza de Roble,Corporal,Gel intimo,7.9,Arándanos rojos ,España,https://nala.es/products/gel-intimo-delicado-arandanos-rojos-y-extracto-de-corteza-de-roble,,
64333,150,Bruma para el cuerpo y el cabello - Mango & Piña,Corporal,Bruma Corporal,8.9,Mango,España,https://nala.es/products/bruma-para-el-cuerpo-y-el-cabello-mango-pina,,
64487,150,Sorbete Corporal - Fresas,Corporal,Sorbete Corporal,8.9,Fresas,España,https://nala.es/products/sorbete-corporal-fresas,,
64483,200,Exfoliante de Sal - Vainilla,Corporal,Exfoliante Corporal,9.9,Vainilla,España,https://nala.es/products/exfoliante-de-sal-vainilla,,
65172,150,Sorbete Corporal - Vainilla,Corporal,Sorbete Corporal,8.9,Vainilla,España,https://nala.es/products/sorbete-corporal-vainilla,,
65043,150,Sorbete Corporal - Flores de Naranjo,Corporal,Sorbete Corporal,5.5,Flores de Naranjo,España,https://nala.es/products/sorbete-corporal-flores-de-naranjo,,
65039,200,Exfoliante de CAFÉ - Flores de Naranjo,Corporal,Exfoliante Corporal,9.9,Café,España,https://nala.es/products/exfoliante-de-cafe-flores-de-naranjo,,
64478,100,Gel Corporal Luminoso - Caramelo Salado y Vainilla,Corporal,Spray corporal,9.9,Vainilla,España,https://nala.es/products/gel-cuerpo-brillante-caramelo-salado-vainilla,,
64241,50,"Bálsamo Restaurador Intenso Manos, Uñas y Cutículas",Corporal,Crema de Manos,4.9,Otro,España,https://nala.es/products/balsamo-manos-unas-cuticulas-restaurador-intenso,,
64278,150,Bruma para el cuerpo y el cabello - Pomelo,Corporal,Bruma Corporal,8.9,Pomelo,España,https://nala.es/products/body-hair-mist-pomelo,,
64266,50,"Crema de Manos Hidratante - Aceite de Aguacate, Aceite de Coco y Aloe Vera",Corporal,Crema de Manos,4.9,Aguacate,España,https://nala.es/products/crema-de-manos-hidratante-aceite-de-aguacate-aceite-de-coco-aloe-vera,,
70467,200,Exfoliante corporal de sal - Lila,Corporal,Exfoliante Corporal,9.9,Lila,España,https://nala.es/products/body-scrub-lilac,,
64437,125,Manteca corporal - Cítricos,Corporal,Manteca Corporal,9.9,Cítricos,España,https://nala.es/products/body-butter-citrus,,
64213,11,Bálsamo labial brillante - Granada,Corporal,Bálsamo labial,4.9,Granada,España,https://nala.es/products/balsamo-labial-brillante-granada,,
64435,50,Crema de Manos Reparadora - Arándano y Melocotón,Corporal,Crema de Manos,4.9,Melocotón,España,https://nala.es/products/restaurar-mano-crema-arandano-melocoton,,
74271,55,Desodorante en crema - Ciprés,Corporal,Desodorante,5.9,Ciprés,España,https://nala.es/products/crema-desodorante-cipresa,,
64439,125,Manteca corporal - Arándano y melocotón,Corporal,Manteca Corporal,9.9,Melocotón,España,https://nala.es/products/body-butter-arandano-melocoton,,
74203,200,Exfoliante de café - Coco y plátano,Corporal,Exfoliante Corporal,9.9,Café,España,https://nala.es/products/cafe-gommage-coco-platano,,
74265,150,"Aceite de masaje relajante - Geranio, Cártamo, Lavanda, Salvia",Corporal,Aceite Corporal,9.9,Lavanda,España,https://nala.es/products/aceite-masaje-relajante-geranio-aflor-lavanda-salvia,,
70491,55,Desodorante en crema - Naranja,Corporal,Desodorante,5.9,Naranja,España,https://nala.es/products/crema-desodorante-naranja,,
64265,50,"Gel Crema de Manos - Menta, Hierba Limón, Aceite de Germen de Trigo",Corporal,Crema de Manos,4.9,Menta,España,https://nala.es/products/gel-crema-manos-menta-hierba-de-limon-aceite-de-germen-de-trigo,,
74267,150,"Aceite de Masaje Detox - Grapefruit, Ciprés, Limón",Corporal,Aceite Corporal,9.9,Limón,España,https://nala.es/products/detox-masaje-aceite-pomelo-cipreso-limon,,
64264,50,Crema de manos hidratante intensiva - Aceite de cáñamo,Corporal,Crema de Manos,4.9,Cáñamo,España,https://nala.es/products/crema-de-manos-hidratante-intensiva-aceite-de-canamo,,
64431,150,Sorbete corporal - Arándano y melocotón,Corporal,Sorbete Corporal,8.9,Melocotón,España,https://nala.es/products/body-sorbet-arandano-melocoton,,
64429,150,Sorbete corporal - Cítricos,Corporal,Sorbete Corporal,5.5,Cítricos,España,https://nala.es/products/body-sorbet-citrus,,
74266,150,Aceite de masaje sensual - Naranja amarga y palo de rosa,Corporal,Aceite Corporal,9.9,Naranja,España,https://nala.es/products/aceite-masaje-sensual-naranja-amarga-rosewood,,
70484,55,Desodorante en crema - Lavanda y Camomila,Corporal,Desodorante,5.9,Lavanda,España,https://nala.es/products/crema-desodorante-lavanda-manzanilla,,
74272,55,Desodorante en crema - Madera de cedro,Corporal,Desodorante,5.9,Madera de cedro,España,https://nala.es/products/crema-desodorante-cedro-madera,,
70492,55,Desodorante en crema - Granada,Corporal,Desodorante,5.9,Granada,España,https://nala.es/products/crema-desodorante-granada,,
70494,55,Desodorante en crema - Cereza amarga,Corporal,Desodorante,5.9,Cereza amarga,España,https://nala.es/products/crema-desodorante-cereza-amarga,,
74231,125,Bomba de baño de purpurina - Uvas rojas,Corporal,Bomba de Baño,3.9,Uvas,España,https://nala.es/products/glitter-bath-bomb-red-grapes,,
74291,300,Exfoliante corporal hidratante de sal - Aceite de cáñamo,Corporal,Aceite Corporal,12.9,Cáñamo,España,https://nala.es/products/exfoliante-sal-hidratante-aceite-de-canamo,,
74200,125,Manteca corporal - Coco y vainilla,Corporal,Manteca Corporal,9.9,Coco,España,https://nala.es/products/body-butter-coco-vainilla,,
74264,150,Aceite Seco Corporal - Geranio y Naranja Amarga,Corporal,Aceite Corporal,12.9,Naranja,España,https://nala.es/products/cuerpo-aceite-seco-geranio-naranja-amarga,,
70481,150,Aceite Seco Corporal - Papaya,Corporal,Aceite Corporal,12.9,Papaya,España,https://nala.es/products/aceite-corporal-seco-papaya,,
70493,55,Desodorante en crema - Vainilla y Rosas,Corporal,Desodorante,5.9,Vainilla,España,https://nala.es/products/crema-desodorante-vainilla-rosas,,
70485,55,Desodorante en crema - Bergamota y Citronela,Corporal,Desodorante,5.9,Bergamota y Citronela,España,https://nala.es/products/desodorante-en-crema-berbamota-citronela,,
64361,200,Exfoliante de Jalea de Azúcar - Coco,Corporal,Exfoliante Corporal,12.9,Coco,España,https://nala.es/products/azucar-jalea-gommage-coco,,
65003,250,Gel de cuidado íntimo - Camomila,Corporal,Gel intimo,7.9,Camomila,España,https://nala.es/products/gel-cuidado-intimo-manzanilla,,
70441,200,Gel refrescante para después del sol - Aloe Vera y Mentol,Corporal,Crema Corporal,9.9,Aloe,España,https://nala.es/products/gel-refrescante-para-despues-del-sol-aloe-vera-y-mentol,,
64366,200,Exfoliante de Jalea de Azúcar - Pimienta Roja,Corporal,Exfoliante Corporal,8.9,Pimienta Roja,España,https://nala.es/products/azucar-jalea-matorrales-rojo-pimienta,,
70423,200,Exfoliante de café - Coco y vainilla,Corporal,Exfoliante Corporal,9.9,Café,España,https://nala.es/products/cafe-gommage-coco-vainilla,,
64896,150,Sorbete corporal - Semillas de uva,Corporal,Sorbete Corporal,8.9,Semillas de uva,España,https://nala.es/products/body-sorbet-grapeseed-1,,
65013,150,Sorbete corporal - Aceite de cáñamo,Corporal,Aceite Corporal,8.9,Cáñamo,España,https://nala.es/products/body-sorbet-aceite-de-canamo,,
65019,50,Crema Facial Hidratante SPF 50 - Piel Normal - Extracto de Siempreviva y Margarita,Corporal,Protector solar facial,14.9,Extracto de Siempreviva,España,https://nala.es/products/crema-facial-hidratante-spf-50-piel-normal-extracto-de-siempreviva-margarita,,
64368,100,Spray Corporal Luminoso - Grapefruit,Corporal,Spray corporal,9.9,Grapefruit,España,https://nala.es/products/spray-cuerpo-brillante-pomelo,,
64820,200,Exfoliante de café resplandeciente - Plátano y aceite de macadamia,Corporal,Exfoliante Corporal,12.9,Café,España,https://nala.es/products/shimmering-coffee-scrub-banana-macadamia-oil,,
64891,150,Sorbete corporal - Lila,Corporal,Sorbete Corporal,8.9,Lila,España,https://nala.es/products/cuerpo-sorbet-lilac,,
70448,55,Desodorante en crema - Uvas rojas,Corporal,Desodorante,5.9,Uvas,España,https://nala.es/products/crema-desodorante-uvas-rojas,,
64369,100,Aceite Seco Corporal Luminoso - Grapefruit,Corporal,Aceite Corporal,9.9,Grapefruit,España,https://nala.es/products/aceite-seco-brillante-pomelo,,
70432,100,Exfoliante de manos - Aceite de almendras y lavanda,Corporal,Crema de Manos,5.9,Lavanda,España,https://nala.es/products/exfoliante-de-manos-aceite-de-almendras-lavanda,,
65069,300,Exfoliante corporal de chocolate - Cacao en polvo y aceite de almendras,Corporal,Exfoliante Corporal,12.9,Cacao en polvo y aceite de almendras,España,https://nala.es/products/exfoliante-de-cuerpo-de-chocolate-polvo-de-cacao-aceite-de-almendras,,
64360,200,Exfoliante de jalea de azúcar - Arándanos,Corporal,Exfoliante Corporal,12.9,Arándanos,España,https://nala.es/products/azucar-gelatina-frambuesa-arandanos,,
64894,150,Sorbete corporal - Grapefruit,Corporal,Sorbete Corporal,8.9,Grapefruit,España,https://nala.es/products/body-sorbet-pomelo-1,,
70443,125,Manteca corporal - Granada,Corporal,Manteca Corporal,9.9,Granada,España,https://nala.es/products/body-butter-granada,,
70431,150,Exfoliante para pies - Aceite de aguacate y árbol del té,Corporal,Exfoliante Corporal,5.9,Aguacate,España,https://nala.es/products/foot-scrub-avocado-oil-tea-tree,,
65066,50,Crema Refrescante y Rehabilitadora para Pies - Ortiga y Eucalipto,Corporal,Crema Corporal,6.9,Ortiga y Eucalipto,España,https://nala.es/products/crema-refrescante-rehabilitadora-pies-ortiga-eucalipto,,
70440,200,Exfoliante corporal de sal - Granada,Corporal,Exfoliante Corporal,9.9,Granada,España,https://nala.es/products/exfoliante-corporal-granada,,
65018,200,Loción corporal hidratante - Aceite de cáñamo,Corporal,Crema Corporal,9.9,Cáñamo,España,https://nala.es/products/locion-corporal-hidratante-aceite-de-canamo,,
64897,150,Sorbete corporal - Flores de primavera,Corporal,Sorbete Corporal,8.9,Flores de primavera,España,https://nala.es/products/cuerpo-sorbet-flores-primavera,,
65016,200,Leche corporal - Grapefruit,Corporal,Crema Corporal,8.9,Grapefruit,España,https://nala.es/products/leche-corporal-pomelo-1,,
64364,200,Exfoliante de Jalea de Azúcar - Kiwi,Corporal,Exfoliante Corporal,12.9,Kiwi,España,https://nala.es/products/azucar-jalea-matorral-y-kiwi,,
65093,300,Exfoliante corporal de azúcar dorado y brillante,Corporal,Exfoliante Corporal,12.9,Otro,España,https://nala.es/products/exfoliante-corporal-de-azucar-dorado-y-brillante,,
65014,150,Sorbete corporal - Cereza,Corporal,Sorbete Corporal,8.9,Cereza,España,https://nala.es/products/cuerpo-sorbet-cereza,,
65064,50,"Crema hidratante para pies - Aceite de ricino, Camomila, Menta piperita",Corporal,Crema Corporal,5.5,Menta,España,https://nala.es/products/crema-hidratante-pies-aceite-de-ricino-manzanilla-menta,,
64814,100,Jabón natural con esponja vegetal - Vainilla,Corporal,Jabon Natural,2.9,Vainilla,España,https://nala.es/products/jabon-natural-con-esponja-vegetal-y-vainilla,,
70416,100,Jabón natural con esponja vegetal - Lima,Corporal,Jabon Natural,2.9,Lima,España,https://nala.es/products/jabon-natural-con-esponja-vegetal-y-lima,,
65073,200,Exfoliante corporal de copos de coco - Coconut Cocktail,Corporal,Exfoliante Corporal,12.9,Coco,España,https://nala.es/products/coconut-flakes-body-scrub-coconut-cocktail,,
65021,50,Crema Antiacné SPF 50 - Piel con Acné - Árbol de Té y Romero,Corporal,Protector solar facial,14.9,Árbol de Té,España,https://nala.es/products/crema-anti-acne-spf-50-acne-piel-propensa-te-arbol-romero,,
65065,50,"Bálsamo Hidratante para Pies - Salvia, Árbol del Té, Bergamota",Corporal,Crema Corporal,6.9,Salvia,España,https://nala.es/products/balsamo-hidratante-pies-salvia-te-arbol-bergamota,,
70449,55,Desodorante en crema - Tilo,Corporal,Desodorante,5.9,Tilo,España,https://nala.es/products/crema-desodorante-linden,,
70446,125,Manteca corporal - Café,Corporal,Manteca Corporal,9.9,Café,España,https://nala.es/products/body-butter-coffee,,
64809,125,Bomba de Baño - Purpurina Lila,Corporal,Bomba de Baño,2.5,Lila,España,https://nala.es/products/bomba-de-bano-glitter-lila,,
64365,200,Exfoliante de gelatina de azúcar - Fresa,Corporal,Exfoliante Corporal,12.9,Fresa,España,https://nala.es/products/azucar-jalea-frambuesa-fresas,,
64821,200,Spray para el cabello con sal marina brillante - Naranja y piña,Corporal,Spray corporal,9.9,Naranja,España,https://nala.es/products/shimmering-sea-salthair-spray-naranja-pina,,
64823,75,"Desodorante en Spray para Pies - Lima, Árbol del Té, Menta piperita",Corporal,Spray corporal,6.5,Menta,España,https://nala.es/products/foot-spray-deodorant-lime-tea-tree-mint,,
65012,150,Sorbete corporal - Frambuesa y vainilla,Corporal,Sorbete Corporal,8.9,Vainilla,España,https://nala.es/products/body-sorbet-frambuesa-vainilla,,
70447,55,Desodorante en crema - Grapefruit,Corporal,Desodorante,5.9,Grapefruit,España,https://nala.es/products/crema-desodorante-pomelo,,
64277,150,Bruma para el cuerpo y el cabello - Papaya,Corporal,Bruma Corporal,8.9,Papaya,España,https://nala.es/products/body-hair-mist-papaya,,
64363,200,Exfoliante de Jalea de Azúcar - Cítricos,Corporal,Exfoliante Corporal,12.9,Cítricos,España,https://nala.es/products/azucar-jelly-scrub-citrus,,
64377,100,Jabón brillante - Cítricos,Corporal,Jabon Natural,2.9,Cítricos,España,https://nala.es/products/jabon-brillante-citrus,,
64893,150,Sorbete corporal - Uvas rojas,Corporal,Sorbete Corporal,8.9,Uvas,España,https://nala.es/products/body-sorbet-red-grapes-1,,
65020,50,Crema Facial Matificante SPF 50 - Pieles mixtas - Escaramujo y Aceite de Oliva,Corporal,Protector solar facial,14.9,Escaramujo,España,https://nala.es/products/crema-facial-matificante-spf-50-aceite-de-oliva-para-pieles-mixtas,,
64353,150,Crema Corporal Luminosa - Caramelo y Vainilla,Corporal,Crema Corporal,9.9,Vainilla,España,https://nala.es/products/crema-cuerpo-brillante-caramelo-vainilla,,
64268,50,"Crema de Manos y Uñas - Manzanilla, Caléndula, Manteca de Mango, Aceite de Aguacate",Corporal,Crema de Manos,4.9,Manzanilla,España,https://nala.es/products/manicura-crema-manzanilla-marigold-mango-mantequilla-avocado-aceite,,
64244,50,"Crema de Manos Restauradora - Manteca de Karité, Aceite de Almendras y Aceite de Linaza",Corporal,Crema de Manos,7.95,Karité,España,https://nala.es/products/restaurar-mano-crema-mantequilla-de-karite-aceite-de-almendras-aceite-de-linaza,,
64276,150,Bruma para cuerpo y cabello - Fresa,Corporal,Bruma Corporal,8.9,Fresa,España,https://nala.es/products/cuerpo-pelo-vapor-fresas,,
64242,50,"Crema de Manos Rehab Concentrada - Extracto de Hierba de San Juan, Aceite de Colza, Cera de Abeja, Propóleo, Aceite de Oliva",Corporal,Crema de Manos,4.9,Hierba de San Juan,España,https://nala.es/products/crema-manos-concentrada-rehabilitadora-aceite-de-rapeseed-beeswax-propolis-olive-oil,,
